id,icij_sar_id,filer_org_name_id,filer_org_name,begin_date,begin_date_year,end_date,end_date_year,originator_bank_id,originator_bank,originator_bank_display,originator_bank_continent,originator_bank_country,originator_iso,beneficiary_bank_id,beneficiary_bank,beneficiary_bank_continent,beneficiary_bank_country,beneficiary_iso,number_transactions,amount_transactions
229499,4251,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 12, 2015",2015,"Feb 16, 2016",2016,barclays-bank-plc,Barclays Bank Plc,Barclays Bank Plc,Asia,Singapore,SGP,credt-suisse-singapore-credit-suisse-zurich-che,Credt Suisse,Europe,Switzerland,CHE,4,4748761.44
229510,2208,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 10, 2017",2017,"May 25, 2017",2017,gazprombank,Gazprombank,Gazprombank,Europe,Switzerland,CHE,rigensis-bank-as-riga-latvia-lva,Rigensis Bank AS,Europe,Latvia,LVA,8,2480000
229517,2208,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 1, 2015",2015,"Dec 2, 2015",2015,ojsc-jscb-international-financial-club,Ojsc Jscb International Financial Club,Ojsc Jscb International Financial Club,Europe,Russia,RUS,versobank-as-tallinn-estonia-est,Versobank AS,Europe,Estonia,EST,2,1799700
230105,2275,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 9, 2016",2016,"Feb 13, 2017",2017,primorye-bank,Primorye Bank,Primorye Bank,Europe,Russia,RUS,banco-internacional-sa-quito-ecuador-ecu,Banco Internacional S.A.,South America,Ecuador,ECU,4,15000
230106,2275,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 23, 2016",2016,"Feb 16, 2017",2017,primorye-bank,Primorye Bank,Primorye Bank,Europe,Russia,RUS,produbanco-quito-ecuador-ecu,Produbanco,South America,Ecuador,ECU,5,20000
230107,2276,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 21, 2016",2016,"Nov 18, 2016",2016,primorye-bank,Primorye Bank,Primorye Bank,Europe,Russia,RUS,banco-internacional-sa-quito-ecuador-ecu,Banco Internacional S.A.,South America,Ecuador,ECU,4,10000
230108,2276,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 19, 2016",2016,"Nov 18, 2016",2016,primorye-bank,Primorye Bank,Primorye Bank,Europe,Russia,RUS,produbanco-quito-ecuador-ecu,Produbanco,South America,Ecuador,ECU,4,13000
230110,2278,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 12, 2016",2016,"Aug 19, 2016",2016,primorye-bank,Primorye Bank,Primorye Bank,Europe,Russia,RUS,produbanco-quito-ecuador-ecu,Produbanco,South America,Ecuador,ECU,2,7000
230111,2278,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 12, 2016",2016,"Aug 21, 2016",2016,primorye-bank,Primorye Bank,Primorye Bank,Europe,Russia,RUS,banco-internacionalsa-quito-ecuador-ecu,Banco Internacionals.A.,South America,Ecuador,ECU,2,5500
230112,2279,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 12, 2016",2016,"Aug 12, 2016",2016,primorye-bank,Primorye Bank,Primorye Bank,Europe,Russia,RUS,produbanco-quito-ecuador-ecu,Produbanco,South America,Ecuador,ECU,1,2500
230113,2279,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 12, 2016",2016,"Aug 12, 2016",2016,primorye-bank,Primorye Bank,Primorye Bank,Europe,Russia,RUS,banco-internacional-sa-quito-ecuador-ecu,Banco Internacional S.A.,South America,Ecuador,ECU,1,2000
230114,2280,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 28, 2016",2016,"Feb 2, 2016",2016,far-eastern-bank,Far Eastern Bank,Far Eastern Bank,Europe,Russia,RUS,banco-internacional-sa-quito-ecuador-ecu,Banco Internacional S.A.,South America,Ecuador,ECU,2,10000
230115,2280,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 22, 2016",2016,"Jun 16, 2016",2016,alfabank,Alfabank,Alfabank,Europe,Russia,RUS,banco-del-pichincha-quito-ecuador-ecu,Banco Del Pichincha,South America,Ecuador,ECU,3,608
230116,2280,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 29, 2016",2016,"Jun 16, 2016",2016,alfabank,Alfabank,Alfabank,Europe,Russia,RUS,banco-del-pichincha-quito-ecuador-ecu,Banco Del Pichincha,South America,Ecuador,ECU,9,5120
230117,2280,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 25, 2016",2016,"Jan 25, 2016",2016,alfabank,Alfabank,Alfabank,Europe,Russia,RUS,wells-fargo-bank-na-miami-fl-usa,Wells Fargo Bank Na,North America,United States,USA,1,180
230118,2280,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Mar 22, 2016",2016,"Jun 3, 2016",2016,alfabank,Alfabank,Alfabank,Europe,Russia,RUS,bank-hapoalim-b-m-tel-aviv-israel-isr,Bank Hapoalim B M,Asia,Israel,ISR,5,1105
230119,2280,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 25, 2016",2016,"Jan 25, 2016",2016,alfabank,Alfabank,Alfabank,Europe,Russia,RUS,banco-de-sabadell-sa-maimi-fl-usa,Banco De Sabadell S.A.,North America,United States,USA,1,270
230120,2280,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 26, 2016",2016,"Apr 26, 2016",2016,alfabank,Alfabank,Alfabank,Europe,Russia,RUS,produbanco-quito-ecuador-ecu,Produbanco,South America,Ecuador,ECU,1,370
230121,2280,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Feb 2, 2016",2016,"Jun 10, 2016",2016,alfabank,Alfabank,Alfabank,Europe,Russia,RUS,banco-del-pichincha-quito-ecuador-ecu,Banco Del Pichincha,South America,Ecuador,ECU,3,1600
230122,2280,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Feb 8, 2016",2016,"May 13, 2016",2016,alfabank,Alfabank,Alfabank,Europe,Russia,RUS,banco-del-pichincha-quito-ecuador-ecu,Banco Del Pichincha,South America,Ecuador,ECU,2,5500
230123,2280,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Mar 17, 2016",2016,"Mar 17, 2016",2016,alfabank,Alfabank,Alfabank,Europe,Russia,RUS,produbanco-quito-ecuador-ecu,Produbanco,South America,Ecuador,ECU,1,400
230124,2280,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Feb 18, 2016",2016,"Mar 18, 2016",2016,alfabank,Alfabank,Alfabank,Europe,Russia,RUS,nic-bank-ltd-nairobi-kenya-ken,Nic Bank Ltd,Africa,Kenya,KEN,3,1095
230125,2281,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 28, 2015",2015,"Nov 9, 2015",2015,far-eastern-bank,Far Eastern Bank,Far Eastern Bank,Europe,Russia,RUS,banco-de-la-produccion-sa-produbanco-guayaquil-ecuador-ecu,Banco De La Produccion S.A. Produbanco,South America,Ecuador,ECU,2,3000
230126,2281,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 20, 2015",2015,"Oct 20, 2015",2015,far-eastern-bank,Far Eastern Bank,Far Eastern Bank,Europe,Russia,RUS,produbanco-quito-ecuador-ecu,Produbanco,South America,Ecuador,ECU,1,4000
230127,2281,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 5, 2015",2015,"Oct 5, 2015",2015,far-eastern-bank,Far Eastern Bank,Far Eastern Bank,Europe,Russia,RUS,bancodel-pichincha-quito-ecuador-ecu,Bancodel Pichincha,South America,Ecuador,ECU,1,5000
230128,2281,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 5, 2015",2015,"Oct 12, 2015",2015,far-eastern-bank,Far Eastern Bank,Far Eastern Bank,Europe,Russia,RUS,banco-del-pichincha-quito-ecuador-ecu,Banco Del Pichincha,South America,Ecuador,ECU,2,4000
230129,2281,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 28, 2015",2015,"Feb 2, 2016",2016,far-eastern-bank,Far Eastern Bank,Far Eastern Bank,Europe,Russia,RUS,banco-internacional-sa-quito-ecuador-ecu,Banco Internacional S.A.,South America,Ecuador,ECU,13,65000
230419,2447,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 14, 2015",2015,"Feb 19, 2015",2015,bank-j-safra-sarasin,Bank J Safra Sarasin,Bank J Safra Sarasin,Europe,Switzerland,CHE,rosbank-moscow-russia-rus,Rosbank,Europe,Russia,RUS,2,150000000
230420,2441,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 8, 2014",2014,"Sep 26, 2014",2014,ablv-bank-as,ABLV Bank AS,ABLV Bank AS,Europe,Latvia,LVA,ubs-ag-zurich-switzerland-che,UBS AG,Europe,Switzerland,CHE,8,3505035.83
230421,2441,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 4, 2014",2014,"Aug 11, 2014",2014,ablv-bank-as,ABLV Bank AS,ABLV Bank AS,Europe,Latvia,LVA,lgt-bank-ltd-vaduz-liechtenstein-lie,LGT Bank Ltd,Europe,Liechtenstein,LIE,2,4205000
230422,2441,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 8, 2014",2014,"Sep 3, 2014",2014,ablv-bank-as,ABLV Bank AS,ABLV Bank AS,Europe,Latvia,LVA,lgt-bank-ltd-vaduz-liechtenstein-lie,LGT Bank Ltd,Europe,Liechtenstein,LIE,8,3754654
230423,2441,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 2, 2014",2014,"Sep 2, 2014",2014,ablv-bank-as,ABLV Bank AS,ABLV Bank AS,Europe,Latvia,LVA,bank-julius-baer-and-co-ag-zurich-switzerland-che,Bank Julius Baer And Co.  AG,Europe,Switzerland,CHE,1,4260000
230424,2441,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 19, 2014",2014,"Sep 2, 2014",2014,ing-belgium-brussels,ING Belgium Brussels,ING Belgium Brussels,Europe,Switzerland,CHE,ablv-bank-as-riga-latvia-lva,"ABLV Bank, AS",Europe,Latvia,LVA,2,9692789.7
230426,2441,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 1, 2014",2014,"Sep 30, 2014",2014,primorye-bank,Primorye Bank,Primorye Bank,Europe,Russia,RUS,ablv-bank-as-riga-latvia-lva,"ABLV Bank, AS",Europe,Latvia,LVA,24,5801164.84
230427,2441,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 8, 2014",2014,"Sep 23, 2014",2014,primorye-bank,Primorye Bank,Primorye Bank,Europe,Russia,RUS,ablv-bank-as-riga-latvia-lva,"ABLV Bank, AS",Europe,Latvia,LVA,18,9070816.79
230428,2441,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 1, 2014",2014,"Sep 26, 2014",2014,aizkraukles-banka,Aizkraukles Banka,Aizkraukles Banka,Europe,Latvia,LVA,bank-vozrozhdenie-moscow-russia-rus,Bank Vozrozhdenie,Europe,Russia,RUS,12,24172000
230429,2441,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 1, 2014",2014,"Sep 17, 2014",2014,aizkraukles-banka,Aizkraukles Banka,Aizkraukles Banka,Europe,Latvia,LVA,bank-vozrozhdenie-moscow-russia-rus,Bank Vozrozhdenie,Europe,Russia,RUS,13,24500000
230442,2434,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 17, 2014",2014,"Apr 17, 2014",2014,credit-suisse-ag,Credit Suisse AG,Credit Suisse AG,Europe,Switzerland,CHE,jsc-norvik-banka-riga-latvia-lva,JSC Norvik Banka,Europe,Latvia,LVA,1,3000000
230443,2434,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Mar 25, 2014",2014,"Mar 25, 2014",2014,agropromcredit,Agropromcredit,Agropromcredit,Europe,Russia,RUS,jsc-norvik-banka-riga-latvia-lva,JSC Norvik Banka,Europe,Latvia,LVA,2,3035863.55
230444,2434,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 24, 2014",2014,"Apr 24, 2014",2014,norvik-banka-jsc,Norvik Banka JSC,Norvik Banka JSC,Europe,Latvia,LVA,bank-of-moscow-moscow-russia-rus,Bank of Moscow,Europe,Russia,RUS,1,7900000
230446,2434,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Mar 6, 2014",2014,"May 20, 2014",2014,jsc-norvik-banka,JSC Norvik Banka,JSC Norvik Banka,Europe,Latvia,LVA,rosbank-moscow-russia-rus,Rosbank,Europe,Russia,RUS,2,40000000
230447,2434,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Mar 12, 2014",2014,"May 30, 2014",2014,rosbank,Rosbank,Rosbank,Europe,Russia,RUS,jsc-norvik-banka-riga-latvia-lva,JSC Norvik Banka,Europe,Latvia,LVA,3,40100000
230448,2434,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Mar 18, 2014",2014,"Apr 24, 2014",2014,efg-bank,EFG Bank,EFG Bank,Europe,Switzerland,CHE,jsc-norvik-banka-riga-latvia-lva,JSC Norvik Banka,Europe,Latvia,LVA,6,207500000
230450,2434,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Mar 7, 2014",2014,"Mar 7, 2014",2014,norvik-banka-jsc,Norvik Banka JSC,Norvik Banka JSC,Europe,Latvia,LVA,efg-bank-zurich-switzerland-che,EFG Bank,Europe,Switzerland,CHE,2,33599900
230451,2434,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Mar 3, 2014",2014,"Mar 3, 2014",2014,norvik-banka-jsc,Norvik Banka JSC,Norvik Banka JSC,Europe,Latvia,LVA,efg-bank-zurich-switzerland-che,EFG Bank,Europe,Switzerland,CHE,2,179700000
230452,2434,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Mar 6, 2014",2014,"Mar 26, 2014",2014,efg-bank,EFG Bank,EFG Bank,Europe,Switzerland,CHE,jsc-norvik-banka-riga-latvia-lva,JSC Norvik Banka,Europe,Latvia,LVA,3,49700000
230951,3749,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 7, 2015",2015,"May 15, 2015",2015,primorye-bank,Primorye Bank,Primorye Bank,Europe,Russia,RUS,bank-of-communications-shanghai-china-chn,Bank of Communications,Asia,China,CHN,2,24800
230991,3795,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"May 27, 2014",2014,"May 27, 2014",2014,gonet-et-cie,Gonet Et Cie,Gonet Et Cie,Europe,Switzerland,CHE,abn-amro-bank-nv-uae-dubai-uae-are,ABN Amro Bank N.V.  Uae,Asia,United Arab Emirates,ARE,1,2000000
230992,3795,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"May 30, 2014",2014,"May 30, 2014",2014,credit-suisse-ag,Credit Suisse AG,Credit Suisse AG,Europe,Switzerland,CHE,safra-national-bank-of-new-york-new-york-ny-usa,Safra National Bank of New York,North America,United States,USA,1,3105000
230997,3795,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"May 5, 2014",2014,"May 9, 2014",2014,credit-suisse-ag,Credit Suisse AG,Credit Suisse AG,Europe,Switzerland,CHE,ing-bank-nv-amsterdam-netherlands-nld,ING Bank N.V. ,Europe,Netherlands,NLD,4,145500000
231170,2787,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 17, 2014",2014,"Apr 17, 2014",2014,efg-bank,EFG Bank,EFG Bank,Europe,Switzerland,CHE,versobank-as-tallinn-estonia-est,Versobank AS,Europe,Estonia,EST,1,2050000
231171,2787,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Feb 11, 2014",2014,"Feb 20, 2014",2014,efg-bank,EFG Bank,EFG Bank,Europe,Switzerland,CHE,ing-belgium-brussels-geneva-branch-geneva-switzerland-che,ING Belgium Brussels Geneva Branch,Europe,Switzerland,CHE,2,15000000
231172,2787,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Feb 7, 2014",2014,"Feb 7, 2014",2014,ing-belgium-brussels-geneva-branch,ING Belgium Brussels Geneva Branch,ING Belgium Brussels Geneva Branch,Europe,Switzerland,CHE,efg-bank-zurich-switzerland-che,EFG Bank,Europe,Switzerland,CHE,1,3203780.82
231173,2787,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 16, 2014",2014,"Apr 16, 2014",2014,efg-bank,EFG Bank,EFG Bank,Europe,Switzerland,CHE,grand-invest-bank-ojsc-moscow-russia-rus,Grand Invest Bank OJSC,Europe,Russia,RUS,2,3759301.37
232174,3976,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 1, 2016",2016,"Nov 10, 2016",2016,credit-suisse-ag,Credit Suisse AG,Credit Suisse AG,Europe,Switzerland,CHE,rcb-bank-ltd-limassol-cyprus-cyp,RCB Bank Ltd,Europe,Cyprus,CYP,2,4150000
232175,3976,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 2, 2016",2016,"Nov 29, 2016",2016,hsbc-bank,HSBC Bank,HSBC Bank,Europe,Russia,RUS,ablv-bank-as-riga-latvia-lva,ABLV Bank AS,Europe,Latvia,LVA,21,4258807.48
232592,2949,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 16, 2013",2013,"Mar 14, 2013",2013,dbs-bank-ltd,DBS Bank Ltd ,DBS Bank Ltd ,Asia,Singapore,SGP,industrial-bank-co-ltd-china-chn,"Industrial Bank Co., Ltd",Asia,China,CHN,4,44146.78
232597,2949,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Feb 4, 2013",2013,"Feb 5, 2013",2013,dbs-bank-ltd,DBS Bank Ltd ,DBS Bank Ltd ,Asia,Singapore,SGP,ping-an-bank-co-ltd-china-chn,Ping An Bank Co Ltd ,Asia,China,CHN,2,61608.88
232598,2949,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Feb 5, 2013",2013,"Apr 29, 2013",2013,dbs-bank-ltd,DBS Bank Ltd ,DBS Bank Ltd ,Asia,Singapore,SGP,united-overseas-bank-malaysia-bhd-malaysia-mys,United Overseas Bank,Asia,Malaysia,MYS,3,84233.91
232600,2949,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Feb 26, 2013",2013,"Feb 26, 2013",2013,dbs-bank-ltd,DBS Bank Ltd,DBS Bank Ltd,Asia,Singapore,SGP,state-bank-of-india-mumbai-india-ind,State Bank of India,Asia,India,IND,1,100000
232601,2949,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 25, 2013",2013,"Apr 25, 2013",2013,dbs-bank-ltd,DBS Bank Ltd,DBS Bank Ltd,Asia,Singapore,SGP,hongkong-and-shanghai-banking-corp-hong-kong-hkg,Hong Kong And Shanghai Banking Corp.,Asia,Hong Kong,HKG,1,11987.95
232712,2479,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 16, 2015",2015,"Dec 16, 2015",2015,sberbank-of-russia,Sberbank of Russia,Sberbank of Russia,Europe,Russia,RUS,as-privatbank-riga-latvia-lva,AS PrivatBank,Europe,Latvia,LVA,1,426170
232767,3730,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 10, 2014",2014,"Apr 10, 2014",2014,united-overseas-bank-ltd,United Overseas Bank Ltd,United Overseas Bank Ltd,Asia,Singapore,SGP,dbs-bank-ltd-singapore-singapore-sgp,"DBS Bank Ltd, Singapore",Asia,Singapore,SGP,1,2533555
232772,3730,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 14, 2014",2014,"Apr 14, 2014",2014,kbc-bank-nv,KBC Bank N.V.,KBC Bank N.V.,Asia,Singapore,SGP,export-import-bank-of-thailand-bangkok-thailand-tha,Export Import Bank of Thailand,Asia,Thailand,THA,1,2557005.1
232821,2398,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Mar 26, 2013",2013,"Apr 4, 2013",2013,dbs-bank-ltd,DBS Bank Ltd,DBS Bank Ltd,Asia,Singapore,SGP,tempbank-moscow-russia-rus,Tempbank,Europe,Russia,RUS,4,3745371
232822,2398,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Mar 27, 2013",2013,"Apr 2, 2013",2013,dbs-bank-ltd,DBS Bank Ltd,DBS Bank Ltd,Asia,Singapore,SGP,tempbank-moscow-russia-rus,Tempbank,Europe,Russia,RUS,2,2231000
232823,2398,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 16, 2013",2013,"Nov 1, 2013",2013,tempbank,Tempbank,Tempbank,Europe,Russia,RUS,habib-bank-a-g-zurich-dubai-united-arab-emirates-are,Habib Bank A G Zurich,Asia,United Arab Emirates,ARE,14,2532146.4
232828,2398,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 9, 2013",2013,"Nov 18, 2013",2013,nz-bank,NZ Bank,NZ Bank,Europe,Russia,RUS,credit-union-payment-center-ltd-novosibirsk-russia-rus,Credit Union 'Payment Center' Ltd,Europe,Russia,RUS,6,160000
232834,2429,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 6, 2013",2013,"Feb 25, 2014",2014,as-expobank,AS Expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,21,13423110
232835,2429,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 3, 2013",2013,"Jan 31, 2014",2014,as-expobank,AS Expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,5,11320000
232836,2429,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 9, 2014",2014,"Feb 25, 2014",2014,as-expobank,AS Expobank,AS Expobank,Europe,Latvia,LVA,far-eastern-bank-vladivostok-russia-rus,Far Eastern Bank,Europe,Russia,RUS,5,22520000
232838,2429,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 30, 2014",2014,"Jan 30, 2014",2014,as-expobank,AS Expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,1,31000000
232839,2429,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 30, 2014",2014,"Jan 30, 2014",2014,as-expobank,AS Expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,1,17000000
232840,2429,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Feb 11, 2014",2014,"Feb 12, 2014",2014,as-expobank,AS Expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-singapore-branch-singapore-sgp,"Credit Suisse, Singapore Branch",Asia,Singapore,SGP,2,52420000
232841,2429,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 5, 2013",2013,"Dec 26, 2013",2013,as-expobank,AS Expobank,AS Expobank,Europe,Latvia,LVA,rosbank-moscow-russia-rus,Rosbank,Europe,Russia,RUS,3,67900000
232843,2429,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 24, 2013",2013,"Dec 24, 2013",2013,as-expobank,AS Expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,1,100000000
233425,3320,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"May 10, 2013",2013,"Dec 9, 2013",2013,credit-suisse,Credit Suisse,Credit Suisse,Europe,Switzerland,CHE,barclays-bank-plc-london-england-gbr,Barclays Bank Plc,Europe,United Kingdom,GBR,2,11238365
233713,3233,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 18, 2013",2013,"Sep 18, 2013",2013,dbs-bank-ltd-singapore,"DBS Bank Ltd, Singapore","DBS Bank Ltd, Singapore",Asia,Singapore,SGP,idbi-bank-ltd-dubai-uae-are,Idbi Bank Ltd,Asia,United Arab Emirates,ARE,1,894006
234265,3461,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 16, 2013",2013,"Oct 23, 2013",2013,credit-suisse,Credit Suisse,Credit Suisse,Asia,Singapore,SGP,jp-morgan-chase-bank-na-ny-usa-usa,JPMorgan Chase Bank Na,North America,United States,USA,2,100000
234270,3461,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 24, 2013",2013,"Aug 5, 2013",2013,united-overseas-bank-limited,United Overseas Bank Limited,United Overseas Bank Limited,Asia,Singapore,SGP,ceska-sportelna-as-czech-republic-cze,Ceska Sportelna A.S,Europe,Czech Republic,CZE,3,400000
234271,3461,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 24, 2013",2013,"Aug 5, 2013",2013,united-overseas-bank-limited,United Overseas Bank Limited,United Overseas Bank Limited,Asia,Singapore,SGP,unicredit-banka-slovenija-dd-ljubljana-slovenia-svn,UniCredit Banka Slovenija D.D.,Europe,Slovenia,SVN,3,900000
234300,4293,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 5, 2015",2015,"Oct 9, 2015",2015,hsbc-singapore-general-account,HSBC Singapore General Account,HSBC Singapore General Account,Asia,Singapore,SGP,dbs-bank-ltd-singapore-sgp,DBS Bank Ltd,Asia,Singapore,SGP,3,5870272.71
234302,4293,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 9, 2015",2015,"Oct 30, 2015",2015,icici-bank-limited,Icici Bank Limited,Icici Bank Limited,Asia,Singapore,SGP,bank-of-india-indonesia-jakarta-indonesia-idn,Bank of India Indonesia,Asia,Indonesia,IDN,4,15500000
234427,2494,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 7, 2016",2016,"Sep 7, 2016",2016,norvik-banka-jsc,Norvik Banka JSC,Norvik Banka JSC,Europe,Latvia,LVA,unicredit-spa-milan-italy-ita,UniCredit Spa,Europe,Italy,ITA,1,273508.92
234428,2494,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 12, 2016",2016,"Sep 13, 2016",2016,rietumu-banka,Rietumu Banka,Rietumu Banka,Europe,Latvia,LVA,ceskoslovenska-obchodna-banka-as-bratislava-slovakia-svk,Ceskoslovenska Obchodna Banka A.S.,Europe,Slovakia,SVK,2,305000
234429,2494,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 18, 2016",2016,"Sep 19, 2016",2016,norvik-banka-jsc,Norvik Banka JSC,Norvik Banka JSC,Europe,Latvia,LVA,dbs-bank-ltd-singapore-sgp,DBS Bank Ltd,Asia,Singapore,SGP,2,392760
234430,2494,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 31, 2016",2016,"Sep 29, 2016",2016,rietumu-banka,Rietumu Banka,Rietumu Banka,Europe,Latvia,LVA,piraeus-bank-cyprus-ltd-nicosia-cyprus-cyp,Piraeus Bank Cyprus Ltd,Europe,Cyprus,CYP,3,503808.82
